link load
2-1 1
1-2 0.571429
11-1 1
1-11 1
11-2 0.8
2-11 1
11-10 1
10-11 0.278571
3-2 1
2-3 0.521429
4-3 1
3-4 0.556122
5-4 0.342653
4-5 1
6-5 1
5-6 0.724694
7-6 1
6-7 0.150816
8-4 1
4-8 0.0202041
8-7 1
7-8 -3.712223272542564e-18
9-3 1
3-9 0.993878
9-8 0.993878
8-9 1
10-9 1
9-10 1
