link load
2-1 1
1-2 0
11-1 1
1-11 0.00102041
11-2 1
2-11 0.84102
11-10 0
10-11 0.569388
3-2 0.445306
2-3 0
4-3 1
3-4 0.859388
5-4 0.42551
4-5 0
6-5 0.42551
5-6 0
7-6 0.42551
6-7 0
8-4 0.57449
4-8 0.859388
8-7 0.42551
7-8 0
9-3 1
3-9 0.695306
9-8 0.125918
8-9 1
10-9 0.430612
9-10 1
