link load
2-1 1
1-2 0.0512245
11-1 1
1-11 0.829388
11-2 0.466531
2-11 0.532041
11-10 1
10-11 0.983469
3-2 1
2-3 0.130204
4-3 1
3-4 0.777551
5-4 0
4-5 0.999796
6-5 0
5-6 1
7-6 1
6-7 0.295714
8-4 0.94
4-8 0.714694
8-7 1
7-8 0
9-3 1
3-9 0.39551
9-8 0
8-9 1
10-9 0
9-10 1
