link load
2-1 1
1-2 1
11-1 0.277551
1-11 0
11-2 0
2-11 0.393061
11-10 0.797755
10-11 0.00367347
3-2 0.128571
2-3 0
4-3 1
3-4 1
5-4 1
4-5 1
6-5 1
5-6 1
7-6 1
6-7 1
8-4 1
4-8 1
8-7 1
7-8 0.0179592
9-3 0
3-9 0
9-8 0
8-9 0.00367347
10-9 0.996327
9-10 1
