#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1558 0 0 0 0 0 0 1 0 0 0 0
2 818 0 1 0 0 0 0 0 0 0 0 0
3 530 0 0 0 0 0 1 0 0 0 0 1
4 403 0 0 0 0 0 0 1 0 0 0 1
5 307 0 0 0 0 1 0 0 0 1 0 0
6 248 0 1 0 0 0 0 1 0 0 0 0
7 243 0 0 0 0 0 1 0 0 0 0 1
8 226 1 0 0 0 0 1 0 0 0 0 0
9 180 0 0 0 0 0 1 0 0 0 0 0
10 138 0 0 1 0 0 0 0 0 0 0 0
11 132 0 1 0 0 0 1 0 0 0 0 0
12 135 0 1 0 0 1 0 0 0 0 0 0
13 127 0 0 0 1 0 0 0 0 0 0 0
14 99 0 0 1 0 0 0 0 0 0 0 0
15 92 0 0 0 0 0 0 0 0 0 0 1
16 102 0 0 0 1 0 0 0 0 0 0 0
17 96 0 1 0 0 0 0 0 0 0 0 0
18 90 0 0 0 0 0 0 0 1 0 0 0
19 85 0 0 0 0 0 0 0 1 0 0 0
20 76 0 0 0 1 0 0 0 0 0 0 0
21 72 0 0 0 0 0 0 0 0 0 0 0
22 65 0 0 0 0 0 0 0 0 0 0 0
23 75 0 0 0 0 0 0 1 0 0 0 0
24 74 0 0 0 0 0 0 0 0 0 0 1
25 57 0 0 0 0 0 0 0 0 0 0 0
26 54 0 0 1 0 0 0 0 0 0 0 0
27 71 0 0 0 0 0 0 0 0 0 0 0
28 54 0 0 0 1 0 0 0 0 0 0 0
29 54 0 0 0 0 0 0 0 0 0 0 0
30 48 0 0 0 0 0 0 0 0 0 0 0
31 58 0 0 0 0 0 0 0 0 0 0 0
32 54 0 0 0 1 0 0 0 0 0 0 0
33 45 0 0 0 0 0 0 0 0 0 0 0
34 45 0 0 0 0 0 0 0 0 0 0 0
35 41 0 0 1 0 0 0 0 0 0 0 0
36 42 0 0 0 0 0 0 0 0 0 0 0
37 35 0 0 0 0 0 0 0 0 0 0 0
38 38 0 0 0 0 0 0 0 0 0 0 0
39 33 0 0 0 0 0 0 0 0 0 0 0
40 40 0 0 0 0 0 0 0 1 0 0 0
41 51 0 0 0 0 0 0 0 0 0 0 0
42 38 1 0 0 0 0 0 0 0 0 0 0
43 43 0 0 0 0 0 0 0 0 0 0 0
44 25 0 0 0 0 0 0 0 0 0 0 0
45 38 0 0 0 0 0 0 0 0 0 0 0
46 34 0 0 0 0 0 0 0 0 0 0 0
47 26 0 0 0 0 0 0 0 0 0 0 0
48 32 0 0 0 0 0 0 0 0 0 0 0
49 34 0 0 1 0 0 0 0 0 0 0 0
50 33 0 0 0 0 0 0 0 0 0 0 0
51 36 0 0 0 0 0 0 0 0 0 0 0
52 31 0 0 0 0 0 0 0 0 0 0 0
53 26 0 0 0 0 0 0 0 0 0 0 0
54 30 0 0 0 0 0 0 0 0 0 0 0
55 28 0 0 0 0 0 0 0 0 0 0 0
56 35 0 0 0 0 0 0 0 0 0 0 0
57 27 0 0 0 0 0 0 0 0 0 0 0
58 30 0 0 0 0 0 0 0 0 1 0 0
59 26 0 0 0 0 0 0 0 0 0 0 0
60 19 0 0 0 0 0 0 0 0 0 0 0
61 26 0 0 0 0 0 0 0 0 0 0 0
62 25 0 0 0 0 0 0 0 0 0 0 0
63 28 0 0 0 0 0 0 0 0 0 0 0
64 21 0 0 0 0 0 0 0 0 0 0 0
65 31 0 0 0 0 0 0 0 1 0 0 0
66 24 0 0 0 0 0 0 0 0 0 0 0
67 19 0 0 0 0 0 0 0 0 0 0 0
68 23 0 0 0 0 0 0 0 0 0 0 0
69 22 0 0 0 0 0 0 0 0 0 0 0
70 38 0 0 0 0 0 0 0 0 0 0 0
71 29 0 0 0 0 0 0 0 0 0 0 0
72 19 0 0 0 0 0 0 0 0 0 0 0
73 21 0 0 0 0 0 0 0 0 0 0 0
74 25 0 0 0 0 0 0 0 0 0 0 0
75 13 0 0 0 0 0 0 0 0 0 0 0
76 23 0 0 0 0 0 0 0 0 0 0 0
77 18 0 0 0 0 0 0 0 0 0 0 0
78 17 0 0 0 0 0 0 0 0 0 0 0
79 13 0 0 0 0 0 0 0 0 0 0 0
80 19 0 0 0 0 0 0 0 0 0 0 0
81 16 0 0 0 0 0 0 0 0 0 0 0
82 14 0 0 0 0 0 0 0 0 0 0 0
83 17 0 0 0 0 0 0 0 0 0 0 0
84 18 0 0 0 0 0 0 0 0 0 0 0
85 15 0 0 0 0 0 0 0 0 0 0 0
86 14 0 0 0 0 0 0 0 0 0 0 0
87 16 0 0 0 0 0 0 0 0 0 0 0
88 22 0 0 0 0 0 0 0 0 0 0 0
89 16 0 0 0 0 0 0 0 0 0 0 0
90 20 0 0 0 0 0 0 0 0 0 0 0
91 19 0 0 0 0 0 0 0 0 0 0 0
92 21 0 0 0 0 0 0 0 0 0 0 0
93 14 0 0 0 0 0 0 0 0 0 0 0
94 12 0 0 0 0 0 0 0 0 0 0 0
95 15 0 0 0 0 0 0 0 0 0 0 0
96 6 0 0 0 0 0 0 0 0 0 0 0
97 20 0 0 0 0 0 0 0 0 0 0 0
98 15 0 0 0 0 0 0 0 0 0 0 0
99 15 0 0 0 0 0 0 0 0 0 0 0
100 19 0 0 0 0 0 0 0 1 0 0 0
