link load
2-1 0.905714
1-2 1
11-1 0.457143
1-11 0
11-2 0
2-11 0.470816
11-10 0.370816
10-11 4.009201134345969e-15
3-2 1
2-3 0.723469
4-3 0.269388
3-4 0
5-4 1
4-5 1
6-5 0
5-6 0
7-6 1
6-7 1
8-4 0.269388
4-8 0
8-7 0.957143
7-8 0
9-3 0
3-9 0
9-8 0
8-9 0
10-9 0
9-10 1
