link load
2-1 1
1-2 0.743061
11-1 0.682245
1-11 1
11-2 0.811837
2-11 1
11-10 1
10-11 0.14449
3-2 1
2-3 0.832041
4-3 1
3-4 1
5-4 4.47322904341379e-16
4-5 1
6-5 1
5-6 0.179388
7-6 0.371837
6-7 1
8-4 1
4-8 0.141224
8-7 1
7-8 0.00163265
9-3 1
3-9 0.932041
9-8 0.19898
8-9 1
10-9 1.726183821732292e-16
9-10 1
