AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 2 4 0 0 0 
2 0 5 0 0 0 
3 1 4 0 0 0 
4 4 3 0 0 0 
5 4 1 1 0 0 
6 1 1 0 1 0 
7 7 2 0 0 0 
8 2 3 0 0 0 
9 3 3 0 0 0 
10 6 1 0 0 0 
11 2 4 0 0 0 
