#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2338 1 0 0 0 0 0 1 0 0 0 0
2 1229 1 0 0 0 0 0 0 0 0 0 0
3 793 0 0 0 0 1 0 0 0 0 1 0
4 563 1 0 0 0 0 0 0 0 0 0 0
5 485 0 0 0 0 0 1 0 0 0 0 0
6 405 0 1 0 0 0 0 0 0 1 0 0
7 342 1 0 0 0 0 0 0 0 0 0 0
8 315 0 0 0 0 0 0 1 0 0 0 1
9 279 0 0 0 0 0 0 0 0 1 0 0
10 213 0 1 0 0 0 0 0 0 0 0 1
11 213 0 1 0 0 0 0 0 0 0 0 0
12 204 0 0 0 0 0 0 0 0 0 0 0
13 188 0 0 0 1 0 0 0 0 1 0 0
14 175 0 0 0 0 0 0 0 1 0 0 0
15 168 0 0 0 0 0 0 0 0 0 0 0
16 127 0 0 0 0 0 0 0 0 0 0 0
17 149 0 0 0 0 0 0 0 0 0 0 0
18 128 0 0 0 0 0 0 0 0 0 0 0
19 133 0 0 0 0 0 0 0 0 0 0 0
20 119 0 0 0 0 0 0 0 0 0 0 0
21 89 0 0 0 0 0 0 0 0 0 0 0
22 117 0 0 0 0 0 0 0 0 0 0 0
23 104 0 0 0 0 0 0 0 0 0 0 1
24 107 0 0 0 0 0 0 0 0 0 0 0
25 89 0 1 0 0 0 0 0 0 0 0 0
26 74 0 0 0 0 0 0 0 0 0 0 0
27 103 0 0 1 0 0 0 0 0 0 0 0
28 96 0 0 0 0 0 0 0 0 0 0 0
29 84 0 0 0 0 0 0 0 0 0 0 0
30 75 0 0 0 0 0 0 0 0 0 0 0
31 72 0 0 0 0 0 0 0 0 0 0 0
32 77 0 0 0 0 0 0 0 0 0 0 0
33 77 0 0 0 0 0 0 0 0 0 0 0
34 60 0 0 0 0 0 0 0 0 0 0 0
35 71 0 0 0 0 0 0 0 0 0 0 0
36 79 0 0 0 0 0 0 0 0 0 0 0
37 71 0 0 0 0 0 0 0 0 0 0 0
38 61 0 0 0 0 0 0 0 0 0 0 0
39 54 0 0 0 0 0 0 0 0 0 0 0
40 60 0 0 0 0 0 0 0 0 0 0 0
41 50 0 0 0 0 0 0 0 0 0 0 1
42 59 0 0 0 0 0 0 0 0 0 0 0
43 56 0 0 1 0 0 0 0 0 0 0 0
44 54 0 0 0 0 0 0 0 0 0 0 0
45 43 0 0 0 0 0 0 0 1 0 0 0
46 48 0 0 1 1 0 0 0 0 0 0 0
47 44 0 0 0 0 0 0 0 0 0 0 0
48 43 0 0 0 0 0 0 0 0 0 0 0
49 46 0 0 0 0 0 0 0 0 0 0 0
50 47 0 0 0 0 0 0 0 0 0 0 0
51 31 0 0 0 0 0 0 0 1 0 0 0
52 44 0 0 0 0 0 0 0 0 0 0 0
53 48 0 0 0 0 0 0 0 0 0 0 0
54 42 0 0 0 0 0 0 0 0 0 0 0
55 45 0 0 0 0 0 0 0 0 0 0 0
56 48 0 1 0 0 0 0 0 0 0 0 0
57 36 0 0 0 0 0 0 0 0 0 0 0
58 45 0 0 0 0 0 0 0 0 0 0 0
59 49 0 0 0 0 0 0 0 0 0 0 0
60 31 0 0 0 0 0 0 0 0 0 0 0
61 44 0 0 0 0 0 0 0 0 0 0 0
62 34 0 0 0 0 0 0 0 0 0 0 0
63 46 0 0 0 0 0 0 0 0 0 0 0
64 39 0 0 0 0 0 0 0 0 0 0 0
65 36 0 0 0 0 0 0 0 0 0 0 0
66 42 0 0 0 0 0 0 0 0 0 0 0
67 35 0 0 0 0 0 0 0 0 0 0 0
68 41 0 0 0 0 0 0 0 0 0 0 0
69 32 0 0 0 0 0 0 0 0 0 0 0
70 30 0 0 0 0 0 0 0 0 0 0 0
71 30 0 0 0 0 0 0 0 0 0 0 0
72 25 0 0 0 0 0 0 0 0 0 0 0
73 22 0 0 0 0 0 0 0 0 0 0 0
74 20 0 0 0 0 0 0 0 0 0 0 0
75 27 0 0 0 0 0 0 0 0 0 0 0
76 22 0 0 0 0 0 0 0 0 0 0 0
77 35 0 0 0 0 0 0 0 0 0 0 0
78 40 0 0 0 0 0 0 0 0 0 0 0
79 20 0 0 0 0 0 0 0 0 0 0 0
80 35 0 0 0 0 0 0 0 0 0 0 0
81 27 0 0 0 0 0 0 0 0 0 0 0
82 27 0 0 0 0 0 0 0 0 0 0 0
83 30 0 0 0 0 0 0 0 0 0 0 0
84 19 0 0 0 0 0 0 0 0 0 0 0
85 33 0 0 0 0 0 0 0 0 0 0 0
86 30 0 0 0 0 0 0 0 0 0 0 0
87 27 0 0 0 0 0 0 0 0 0 0 0
88 26 0 0 0 0 0 0 0 0 0 0 0
89 30 0 0 0 0 0 0 0 0 0 0 0
90 14 0 0 0 0 0 0 0 0 0 0 0
91 26 0 0 0 0 0 0 0 0 0 0 0
92 30 0 0 0 0 0 0 0 0 0 0 0
93 20 0 0 0 0 0 0 0 0 0 0 0
94 25 0 0 0 0 0 0 0 0 0 0 0
95 15 0 0 1 0 0 0 0 0 0 0 0
96 26 0 0 0 0 0 0 0 0 0 0 0
97 25 0 0 0 0 0 0 0 0 0 0 0
98 21 0 0 0 0 0 0 0 0 0 0 0
99 24 0 0 0 1 0 0 0 0 0 0 0
100 24 0 0 0 0 0 0 0 0 0 0 0
